genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G001606005_ng_n09_s44	1.0	1.0	5.011730755190883e-24	1.0	6.5785793013457926e-24	2.2588186362113276e-23	2.2305735036809438e-09	1.2678708909439956e-15	8.7760539047566e-24	2.1954273515895775e-23	3.125614432719389e-27	3.902267352777956e-21	5.661973542794656e-22	1.0521698011738123e-21	1.2530933452514496e-25	1.3286246963540023e-17	2.2959746159359614e-23
G900089075_g_n50_s44	6.0	0.9999997615814209	6.394771458239148e-14	4.2475905400356967e-19	1.29312401359608e-15	9.111146503926193e-09	6.8276599651806436e-12	2.939610794366887e-12	0.9999997615814209	1.499425664163443e-16	2.9589972833088396e-11	1.9516924968515648e-12	4.357988850432065e-13	2.430270740205742e-07	6.12351749168516e-13	3.8805764157601175e-15	2.816209931921776e-09
G000283915_g_n08_s11	10.0	0.9999954700469971	1.919001283916268e-17	2.0242168121862714e-19	2.024386731136474e-06	1.8773972598751243e-08	3.41650675747551e-15	1.8995164552393362e-08	1.8922481359595622e-08	1.9757912639306596e-08	9.423092706128955e-07	1.4157787442403702e-10	0.9999954700469971	7.448908852712396e-16	1.510162437809437e-13	1.8742634719492437e-15	1.5486143638554495e-06
G000318295_ng_n100_s33	6.0	1.0	1.9561804517946807e-15	1.0042680909793255e-19	5.529891741729082e-20	3.269867990130372e-15	2.5113446919082256e-15	3.458956025385396e-15	1.0	9.53406435324059e-23	1.3022324765152608e-15	5.184138437541036e-14	1.0283494975699137e-13	1.6036244554484824e-09	5.92303504799208e-18	7.330329185602881e-21	1.2565948071853201e-14
G001606005_g_n30_s33	1.0	0.9998351335525513	2.9472583397513897e-15	0.9998351335525513	5.016202732714484e-18	1.0819375174044568e-17	0.00016479492478538305	1.0111621826305872e-12	6.9756877247342e-18	9.257606698476017e-21	1.692155624281486e-18	2.358085786097891e-13	2.0182397691016069e-13	7.348823698009876e-13	1.0202469456671654e-18	1.6372738234626816e-11	1.2791408495956713e-16
G000237805_ng_n2_s44	14.0	0.999995231628418	8.614130564410516e-08	3.326926645286221e-08	1.253309123150359e-09	3.2342263978080155e-08	1.7139628027962317e-07	3.799096703005489e-06	3.262305256460812e-15	3.72075277255135e-07	2.1200294992599277e-16	3.332447165438346e-11	9.802321443430628e-08	1.0041242504144066e-08	1.5109245452005204e-11	1.7002646757191542e-07	0.999995231628418
G000153405_g_n20_s11	8.0	0.9999876022338867	9.257081632657502e-20	4.989139347625704e-19	2.335985578420536e-16	1.3380349180693648e-16	1.510016090633184e-16	8.548062116246449e-18	1.0876896486660893e-17	5.2425923845189626e-12	0.9999876022338867	1.2448671441234183e-05	3.8184149175890525e-09	6.368638120124101e-14	1.8292935878439228e-18	6.839818837177178e-20	6.796190557514152e-16
G000237805_g_n1_s44	14.0	0.9994638562202454	2.6409827214024517e-08	1.1775389552326487e-09	6.647669579251669e-07	2.065856818944667e-09	6.011318873788696e-07	0.00038380149635486305	9.59115099692068e-16	0.00015056222036946565	1.0506558627434164e-17	1.0889140283909526e-10	6.776414096520966e-08	1.4212563570481507e-08	1.5456807925598448e-12	4.066709493599774e-07	0.9994638562202454
G900089075_g_n04_s44	6.0	1.0	1.646568028164034e-27	1.242655428646024e-23	1.2012003560838063e-18	6.997616461973388e-12	3.765274902848073e-15	1.324888207789766e-19	1.0	9.632172104680623e-25	8.06719340572018e-17	7.865868465470674e-14	1.1977235298536081e-17	8.660840100649381e-11	5.582798601448886e-19	5.0183919621585565e-15	2.5406722233619768e-18
G000008665_g_n3_s33	13.0	1.0	5.830434295999137e-16	4.4369968057344404e-17	2.7822413291430856e-14	2.2179341696570987e-10	1.5153930887912281e-10	1.9661954009375648e-10	1.9275433679744047e-11	1.462107615968905e-15	3.591067383591735e-16	4.214379010967024e-17	4.738908050694324e-12	6.34758912099187e-09	2.694871913512878e-14	1.0	3.658092578850969e-11
G000298475_ng_n3_s33	11.0	0.9999934434890747	2.2554861624224376e-12	7.503126266995841e-15	6.3974035284194465e-15	9.796366327733189e-14	3.981832225052884e-12	1.6697939697607467e-09	1.0156835514862905e-06	1.0757774226988204e-08	9.217596463884092e-09	3.703540301103203e-07	8.816454055704526e-07	0.9999934434890747	1.5872680947381923e-09	1.6069130026608036e-07	4.154888756602304e-06
G000153405_g_n3_s22	8.0	0.9999979734420776	4.05438533226322e-23	1.5992224479166502e-21	2.3976171266852185e-19	7.581021909120532e-19	1.780434634679345e-17	6.320241238837843e-23	2.192520382139686e-18	4.1118608518075916e-11	0.9999979734420776	2.0206196040817304e-06	3.786871705102612e-09	1.1693006610203878e-16	1.6627903247949414e-19	2.2181998726571356e-22	4.216949805592778e-18
G000318295_g_n09_s55	6.0	0.9999998807907104	5.930476695654852e-17	6.928305322001786e-23	4.3814629963718436e-15	5.5755183456240864e-12	1.1085502338160028e-17	1.934467397466527e-15	0.9999998807907104	7.658737878138457e-29	2.22357901236397e-15	2.847744621003659e-16	2.68956894516198e-13	1.257253785524881e-07	1.3148028566388272e-20	3.598135821320796e-20	3.7582956901758766e-14
G001606005_ng_n5_s44	1.0	0.9993860721588135	1.7030302824174094e-16	0.9993860721588135	1.5188128958857924e-18	1.4414391120833937e-16	0.0006139450706541538	8.18353978332409e-12	7.045409620513437e-17	1.3589572770997355e-21	2.1297704608714134e-18	4.401481773047252e-15	1.3731060559407648e-12	3.3269201196034492e-12	6.945970537445196e-19	2.908941316992486e-11	1.599422562268023e-15
G000318295_g_n50_s33	6.0	1.0	2.359010051509276e-15	7.769835189717652e-19	7.811586743395354e-20	1.0345381743924378e-14	2.2345918382826388e-14	2.0267409644547478e-14	1.0	4.775723530529658e-22	1.602587013831494e-14	5.969858396688565e-13	7.001297870450063e-13	1.146667205631502e-08	2.47775136522012e-17	9.032845408615307e-21	1.0683724819540372e-13
G001606005_ng_n09_s33	1.0	0.9998544454574585	1.6935698963337986e-18	0.9998544454574585	3.863565478309418e-20	3.6303700158162216e-20	0.00014559115516021848	2.1106422165573235e-11	2.6190543279233685e-17	3.6959504671724807e-26	8.681497818104316e-22	3.3215651637583804e-14	8.212387823071572e-16	3.0742843980160334e-14	3.9931960540299e-19	3.667503106763448e-11	7.1941203268141e-20
G000283915_g_n40_s33	10.0	1.0	1.9023903391633456e-17	2.8014870267884686e-17	5.988396584166722e-11	1.8482528008068044e-11	5.231103094097134e-13	6.071274594177112e-10	1.7780127413782876e-12	1.8375802181974654e-12	8.546907070972054e-10	1.7147261041627893e-11	1.0	5.226051406540368e-15	7.585684196672465e-14	4.924160923205055e-16	7.573078830702684e-10
G000237805_g_n07_s11	8.0	0.9014065861701965	6.514042979688384e-06	5.860707460669801e-06	1.6115331291643997e-08	2.3737042283755727e-05	2.171356982216821e-06	3.655066393548623e-05	3.6271111981955872e-12	0.0018867173930630088	0.9014065861701965	0.0002810735604725778	0.015576557256281376	1.5029050928205834e-06	0.0004484313540160656	8.786062244325876e-05	0.08023630082607269
G000153405_g_n40_s44	8.0	0.9999986886978149	4.1257665156774105e-22	1.80582837541185e-21	1.7040236601586365e-17	5.547515212420437e-19	3.21639441139532e-18	3.039797632018025e-20	2.7684459176054973e-18	3.554160546599683e-13	0.9999986886978149	1.3311979500940652e-06	6.629170129501816e-11	1.3424016376102567e-15	3.3276791437960316e-21	3.6462163305628745e-22	3.685575183943307e-18
G900089075_g_n5_s55	6.0	1.0	3.79315143476857e-14	5.8349364838136754e-21	2.5755106055659616e-13	3.8848224637177964e-10	7.740999139436988e-13	6.802507342140718e-12	1.0	9.444322070678883e-17	3.5915784235562853e-10	1.3557938680162224e-13	1.0795485057106535e-13	2.4515831142934985e-08	8.207905926108094e-13	3.576086705947036e-15	4.969578637492589e-10
G000008665_g_n09_s44	13.0	0.9999998807907104	3.7212198854633195e-17	2.0501111067261786e-18	7.096372914208032e-14	3.254504304939232e-12	2.7443691763551215e-09	4.8671205954420316e-11	1.0472003005143529e-14	9.203137384117266e-13	5.030862441120455e-18	4.2199407355914046e-19	1.0069881560548222e-11	6.383945105881139e-08	9.614746370215869e-15	0.9999998807907104	1.8731861222733015e-13
G000318295_g_n04_s33	6.0	1.0	3.2402163312623142e-15	7.625622970761508e-21	5.263799396360014e-10	1.9523972716317672e-11	2.118630836105774e-16	2.9941053109050486e-11	1.0	1.4416866045226695e-16	5.2907036526350995e-14	1.7534753031213596e-15	1.2304184060507595e-10	1.82999906894743e-10	5.342842426890159e-16	1.9299165938433952e-18	4.745134813506288e-14
G000153405_g_n4_s55	8.0	0.9999997615814209	3.5791462909283785e-21	6.49611367558016e-23	7.184774995349841e-18	9.477552149272792e-19	8.42980258561158e-18	1.1969510258795449e-18	1.450274261293297e-17	7.216165165413457e-12	0.9999997615814209	2.0656226240589604e-07	3.396748160522378e-11	2.6655644041312897e-14	3.12488327563353e-22	6.7284846080334455e-21	1.0009869756820573e-18
G000318295_ng_n5_s11	6.0	1.0	2.5148115130580427e-14	9.497933465975792e-18	1.1188958479116525e-16	6.85106505760643e-15	2.432018150573729e-15	6.424374328009444e-16	1.0	5.230802215378731e-21	7.663527202151493e-15	1.1289865526828424e-12	1.919920385867746e-13	4.1594221400487186e-09	6.171759456985058e-16	2.879528674149491e-19	1.0550840257896044e-13
G900089075_g_n30_s11	6.0	0.9999998807907104	2.4570198103195974e-14	2.459667563348001e-19	4.894869465097817e-16	6.084597270472614e-09	1.9170964728892903e-12	1.5085107642198725e-12	0.9999998807907104	9.220759635651931e-17	9.7715568275758e-12	1.8440967069349723e-12	2.2416537213704874e-13	1.0516836823626363e-07	1.459117115326647e-13	3.22226939717589e-15	6.025777210538763e-09
G900089075_g_n09_s22	6.0	0.9999992847442627	3.068717849274982e-11	5.387309869910887e-18	4.928612081342876e-17	1.95981364470299e-08	4.040402679095223e-09	4.480441712084726e-11	0.9999992847442627	2.6513438856171924e-16	3.719563893000988e-11	6.596954749913666e-15	2.789280438564301e-11	5.409978030002094e-07	3.385456637250428e-10	3.3082433683771437e-14	1.0560939500692257e-07
G000018945_g_n03_s22	14.0	0.9999997615814209	7.988897633288462e-22	6.029883662860297e-27	2.270023364073597e-22	8.792043597338501e-15	2.6826570724031833e-17	2.0446913512945455e-25	3.727647337937771e-29	3.3840963754741643e-20	1.759407723678219e-12	7.108962831222993e-24	4.174787804345215e-08	2.0674633560702205e-07	2.950614314170311e-20	7.168815237615367e-14	0.9999997615814209
G900089075_ng_n30_s22	6.0	0.9999998807907104	9.943521700472857e-14	6.995216218225658e-19	7.815477183713271e-16	1.4039402529419931e-08	4.6208301941741414e-12	1.4213185749872848e-12	0.9999998807907104	3.441462571563108e-16	2.083372363514968e-11	1.5936787479964298e-12	8.208923449846972e-13	6.506468253064668e-08	4.692986450838266e-13	4.1718198008275625e-15	7.728961470832019e-09
G000008665_g_n40_s55	13.0	1.0	8.137974919864097e-17	3.8555875797952855e-19	1.0677602041881144e-15	1.863824632825084e-12	1.6617285672482218e-11	1.1665370058810964e-11	3.654232678170638e-13	2.1314816705804256e-14	5.477980180877478e-16	2.866717662713788e-18	6.075557418272481e-11	6.960820364554365e-09	4.209049016441757e-15	1.0	6.858812563043104e-13
G900089075_g_n5_s22	6.0	0.9999943971633911	4.345324881166457e-12	1.4445250199939297e-19	6.8240951050493794e-15	4.34985349784256e-06	2.4823025857045877e-09	9.076685583697675e-12	0.9999943971633911	1.1576072335406883e-14	1.3371932894301608e-08	9.786800536648599e-11	3.6077179438320783e-11	1.019002638713573e-06	1.5102561562452266e-11	2.102847382985315e-14	2.0838018599533825e-07
G000008665_ng_n4_s33	13.0	1.0	1.3811776147954765e-16	1.8670907704821147e-16	4.6104636899696114e-14	2.836602341904637e-10	2.2068108451733792e-10	3.439819262762711e-10	7.523462408620674e-11	1.1508041613698733e-15	1.6573033940483432e-15	1.8481917448931972e-16	2.6100958200325763e-11	4.391993435604036e-09	1.471727707964051e-14	1.0	3.7204295200155e-11
G000318295_g_n20_s11	6.0	1.0	1.4057848377675881e-14	4.556162835847788e-20	2.534861221397655e-20	7.230427397759108e-15	1.3718088215939131e-14	2.33697618345235e-15	1.0	9.39556136198386e-24	5.077159955072007e-15	1.3734144572487283e-13	2.7531611972858583e-13	1.2094829138220575e-08	5.0756057157882444e-17	3.3761390837739246e-21	4.8240630375973384e-14
G000008665_g_n05_s11	13.0	1.0	9.574910066599364e-18	1.4231999828463647e-25	1.5611482064314095e-18	2.58855285296955e-12	2.3837204432552994e-10	4.331485257275114e-14	8.895928156442412e-13	1.422374825072511e-14	2.0333899401566336e-17	2.0093368992539508e-20	9.560326835744704e-11	3.958241234780502e-10	1.2760161748317522e-17	1.0	1.755576103649228e-16
G001606005_ng_n06_s11	1.0	0.9999645948410034	4.326355940165172e-11	0.9999645948410034	7.365651090228602e-20	6.399056645564911e-17	2.6902365789283067e-05	7.044763106200946e-10	2.8380091313573615e-14	2.5903096362010283e-17	7.451773031096065e-14	6.604613522753766e-10	6.095611862488859e-12	2.1881708250903742e-11	2.9432602595370547e-14	8.45404701976804e-06	6.890816098754115e-18
G000318295_g_n10_s33	6.0	1.0	9.30088551139084e-16	6.340051820709124e-20	7.080636962885507e-21	1.4996781858608432e-15	1.3863726002098851e-15	3.2529834471180415e-16	1.0	4.337870387163443e-24	9.570282222682702e-16	3.5646087318853825e-13	3.099407056418417e-14	4.063311465074548e-08	4.1260917080835244e-17	3.6646787049709222e-22	2.67673361774301e-13
G000283915_ng_n1_s11	10.0	0.9999998807907104	6.988932375266276e-16	2.5768360088405072e-14	2.189020042705006e-13	1.0661354021834768e-09	1.8306108851007252e-09	1.9060710343410392e-08	7.411937730239515e-11	1.1356398198506857e-17	6.682683295622383e-10	9.268073287993506e-12	0.9999998807907104	3.7629756319127513e-16	8.279310748093849e-08	5.972710949545034e-15	2.204194327060094e-10
G900089075_g_n40_s33	6.0	1.0	2.701809621570659e-14	9.036124242703542e-20	6.133970670230084e-16	1.6359372523311322e-08	3.352923841348776e-12	1.019954303307924e-12	1.0	5.472192166520873e-17	1.628208505521922e-11	1.0475449717731178e-12	7.217097470861578e-13	3.8652771650049544e-08	3.6489948974753605e-13	1.0660997019741407e-15	1.04337893880313e-09
G000018945_g_n3_s55	14.0	0.9999984502792358	3.586082727046041e-17	7.92336389711144e-24	4.681221219846232e-17	2.110967887850642e-15	9.152070226713282e-18	1.1518174873987528e-17	2.6546451832974575e-22	8.971483955241644e-20	6.044426582211095e-16	1.6942539488509858e-19	1.8244177724113797e-08	1.5529921029155958e-06	1.0452491601203526e-13	4.013565924054774e-09	0.9999984502792358
G001606005_g_n01_s22	4.0	0.9529737830162048	3.1401860649009413e-25	0.04702616110444069	1.8839941887220478e-19	1.0328906565928056e-20	0.9529737830162048	7.063329142496105e-14	7.796679340179908e-33	7.482573385529499e-38	5.902654753864311e-11	1.6739047898282742e-16	2.50879644622597e-16	2.5112954581181664e-16	1.4142546453078045e-24	1.8666023045808833e-13	3.8207702553432215e-19
G000017265_ng_n3_s55	7.0	1.0	1.430684547203682e-25	4.88601693785722e-20	1.1892533147156114e-28	4.714049359440303e-25	5.155365744762344e-14	7.018668525670822e-16	9.46025663368194e-25	1.0	2.5145630531483224e-17	4.158403900085886e-14	3.0013581138639556e-13	3.732203380922315e-20	2.592448858230033e-29	3.6729274889797946e-19	1.0790992224947709e-14
G000318295_g_n4_s55	6.0	1.0	2.3271804062360314e-16	6.619856131909813e-19	1.0111643862190595e-19	2.4481691630537372e-14	3.800876968170592e-15	1.473985558988252e-15	1.0	1.9901246838409535e-24	3.905406763092404e-15	5.2627444502989507e-14	8.888664815038388e-14	3.1757505070117986e-08	1.1096877105558398e-18	2.575769190194943e-22	2.6084608648405117e-13
G000318295_ng_n06_s22	6.0	0.9999996423721313	2.8902666013334875e-21	2.3702511081989304e-21	4.953643228423221e-17	4.77704744683254e-17	3.787620648436178e-14	9.371193057661209e-15	0.9999996423721313	3.3948920834572818e-28	1.4193633247894244e-11	7.382358071204853e-13	1.8664233773411053e-14	3.021729924057581e-07	1.6546240700175002e-16	3.795189694900019e-19	1.856776260522608e-10
G001606005_ng_n40_s33	1.0	0.9997522234916687	2.494074113630184e-15	0.9997522234916687	1.1905671767841056e-17	5.3551236105319584e-17	0.00024776236386969686	3.1582447160977134e-12	1.5942736673573458e-17	2.69297792639816e-20	6.638952837121519e-18	3.351918352254013e-13	5.3627084327032e-13	2.2649790029638517e-12	2.288713629163784e-18	2.977442251084206e-11	9.337573684709975e-16
G000153405_ng_n2_s33	8.0	0.9999998807907104	7.382883578736135e-23	6.251208967655039e-23	3.015447668378913e-15	7.730691452167994e-19	1.2286204111129618e-20	1.3831104784270473e-19	9.374560666685638e-21	2.01607849338592e-12	0.9999998807907104	6.178875366913417e-08	5.536451627556095e-14	6.472807407235649e-17	1.0136577379986674e-22	1.241145432122017e-21	2.5748594429824286e-19
G000008665_ng_n07_s33	13.0	1.0	4.386432967411436e-21	1.8181042123003414e-21	6.238178247678236e-23	1.921426742908396e-16	1.7222769885613952e-16	1.1312825930345034e-15	1.1615093110407815e-13	4.596969234863011e-17	2.4269647917150793e-17	1.4482795177704803e-23	1.7084278870066472e-12	2.258450232384135e-10	5.743228084055044e-20	1.0	4.669414374654895e-17
G000017265_g_n01_s22	7.0	0.9694101214408875	1.1840282517301612e-30	2.3470020015486485e-21	1.6798371438764869e-28	1.1059553520251566e-27	2.1228241405916655e-21	4.62428012548699e-11	1.3810038406923914e-16	0.9694101214408875	1.2016064613748915e-21	3.336499965200801e-10	0.03058992326259613	9.993298777464382e-14	4.888415697386064e-30	1.601839260466893e-24	1.6516076700723303e-11
G900089075_ng_n03_s55	6.0	0.998435914516449	2.1479256632865595e-13	6.206144850468714e-20	8.707741940573086e-20	2.475877813878924e-08	1.0442256552778417e-06	4.3207742073579836e-18	0.998435914516449	3.469907060250563e-14	1.6499743238362896e-10	1.880154643085774e-10	3.926731856340737e-11	0.0015629858244210482	4.581872208031523e-12	3.3930355803862117e-16	5.39227951179555e-09
G000018945_g_n30_s55	14.0	1.0	5.877578561656535e-15	5.140986008941798e-23	5.65044429457013e-17	1.2302087356146356e-15	9.497363273835947e-16	1.741155797856142e-17	5.245588876621683e-21	2.278815896146704e-19	7.609104091210763e-17	1.948140235767945e-20	5.831041760551159e-10	2.5812909143496654e-08	6.745779201075899e-14	6.249560424720357e-09	1.0
G000017265_g_n20_s44	7.0	1.0	6.264167743517285e-24	1.446752979275053e-19	7.355852918389877e-27	6.504094660244372e-24	2.3577021479354206e-14	2.0496371967552735e-15	1.4040549177190887e-20	1.0	1.2273842930850779e-19	2.426128742349931e-12	3.0064702897375506e-12	9.638791501065391e-13	9.10450820015548e-32	1.2987336150207248e-17	3.131442424818726e-17
G000017265_ng_n20_s33	7.0	1.0	2.1474987859508587e-25	1.5375246777693251e-19	2.5144448315853988e-27	4.665656194171454e-25	2.8852411284522716e-15	6.396570471515822e-16	3.255642587363558e-22	1.0	3.88318565313955e-21	1.9348825113733176e-13	1.3694547882844854e-12	3.686554642286233e-13	1.1474358516811365e-33	1.008087597457789e-18	2.063181594380282e-18
G000153405_g_n100_s22	8.0	0.9999973773956299	7.308769781146259e-22	1.1484856736847534e-20	1.1261539938273358e-16	1.0217191203623567e-18	1.1565461480884734e-17	5.437848511536951e-20	7.406085617274755e-19	2.6583422962911385e-12	0.9999973773956299	2.6724860617832746e-06	1.4461415398514532e-10	2.8621327991017534e-15	1.6001629619666458e-20	1.0353319501159916e-21	1.4855162912911188e-17
G000298475_ng_n20_s44	11.0	1.0	2.865028974155005e-14	1.0886465882410656e-13	1.1335061074606051e-17	2.5593041208982377e-15	1.3986293677034634e-12	6.795870810538673e-11	3.0184146293521508e-09	9.283687152361608e-10	1.7374000849113003e-10	3.863491304656463e-09	3.241612489546242e-08	1.0	2.7193646640055746e-12	4.849424195541019e-10	5.038298667159324e-09
G000283915_ng_n2_s44	10.0	1.0	3.312906528273751e-16	2.340362786611595e-18	5.928269078978379e-14	1.0163878766400458e-10	5.299561245571127e-14	7.559275254365172e-12	2.96176088212044e-13	1.0230940816486744e-14	7.816089789280944e-12	3.9009902079445435e-12	1.0	5.397785748409401e-16	5.523382735037085e-18	1.0111461598112498e-17	3.9640377568969654e-13
G000017265_ng_n01_s44	9.0	0.47854214906692505	8.128880069029077e-18	2.5289692562324717e-09	3.2033871384345914e-20	8.432638268218717e-13	0.2955019176006317	0.0002561227884143591	4.511638831354147e-15	8.969567716121674e-05	9.427549886587006e-13	0.47854214906692505	1.5630449408735037e-12	8.474485468923376e-08	4.5885107449582455e-23	0.22561012208461761	5.502391431377873e-08
G000237805_g_n5_s33	14.0	0.9999911785125732	3.273178839080515e-09	1.055494408319646e-06	1.014489470207991e-07	3.6475066167440673e-07	7.184596597653581e-07	8.991294748739165e-07	4.8209080092754056e-14	2.8548222985591565e-07	1.0009065624927427e-11	5.419691084806999e-11	1.7051467011697241e-06	1.1880224093374636e-07	4.485422699929131e-09	3.660632046376122e-06	0.9999911785125732
G000153405_ng_n05_s55	8.0	0.9999997615814209	1.9872531186346053e-28	7.59634476429569e-24	7.118789987063693e-23	7.331169815036621e-28	2.860614746166746e-23	1.0940133345154919e-27	2.2791502638659508e-23	2.274597610957274e-13	0.9999997615814209	2.0799778610580688e-07	2.1936123842944757e-14	2.0781106327937005e-14	1.0882859077503759e-27	9.115559610294735e-32	6.801241123811054e-18
G000298475_ng_n08_s33	11.0	0.9986752867698669	2.9014912694691475e-09	3.5451918733997445e-08	1.8914305004494834e-14	3.323865438890966e-18	1.1075746542132947e-08	4.8803579233425154e-11	2.373393669097279e-11	1.9101216608419236e-08	0.001181915053166449	3.849273707601242e-05	0.00010377291619079188	0.9986752867698669	3.0775542114724885e-09	3.027683312395446e-11	5.166734240447113e-07
G000153405_ng_n02_s22	8.0	1.0	1.8604198931762e-40	1.3216494409317766e-31	1.5380072577242805e-32	8.757169753354735e-29	1.2023840597129687e-24	6.022625634086758e-25	7.365506692163036e-36	2.1731703905666267e-24	1.0	6.52382327520649e-17	2.834110794688357e-24	3.6221045445593046e-24	6.456478394340248e-33	1.663601915557167e-27	7.91757648302116e-28
G000237805_g_n10_s44	14.0	0.999997615814209	6.295429511027351e-09	2.2006720001854774e-08	7.162133108806756e-10	5.556865545486289e-08	1.240616995801247e-07	1.0079822914121905e-06	6.867051957452908e-15	5.415516852735891e-07	2.1814063142638895e-12	5.80644754499815e-10	1.2069692445493274e-07	1.071122071039099e-07	7.81684328376997e-10	2.86941428839782e-07	0.999997615814209
G000018945_ng_n1_s55	14.0	0.9999854564666748	1.5491750320209944e-20	5.5042884046627356e-24	6.763592722013739e-19	2.5463109068025976e-17	1.9155784105415236e-17	4.415584408397893e-18	8.239273501798962e-25	7.722094714614256e-24	2.910454440555835e-16	9.012327653963262e-22	1.3709504018133423e-11	1.4560551790054888e-05	3.054697608143725e-14	5.122129942414233e-10	0.9999854564666748
G000017265_ng_n08_s44	7.0	0.9999994039535522	8.596769360609276e-22	1.0440163273825465e-12	2.075574701066124e-26	1.2204485997335999e-23	1.4686109316500162e-12	4.719141188935794e-10	4.77276966575111e-16	0.9999994039535522	5.164397572375622e-15	1.1061511706600413e-09	6.128589689069486e-07	3.7515013318056845e-09	9.572304194877077e-28	4.152467554378349e-14	1.970305869684625e-14
G000017265_g_n08_s33	7.0	1.0	6.40429039243018e-22	4.664581438121318e-13	3.0644191698411293e-22	1.1429749059710456e-19	2.5691974589459043e-12	1.8091904641082124e-09	9.65448892573124e-20	1.0	4.705788417864608e-16	1.4725287655892316e-09	7.503277513198903e-13	7.861849504742224e-10	4.0427219677816095e-32	4.4365344731289724e-12	9.593575120512426e-14
G000017265_ng_n40_s11	7.0	1.0	3.2804601277759838e-24	8.70678318654435e-19	3.678817702536003e-26	2.1859578258402593e-24	1.3000027215739202e-13	9.41584101134393e-15	4.1579868464157435e-20	1.0	2.6644291446490846e-19	4.890279153846322e-12	8.361515473065406e-12	2.367469718531079e-12	2.8974589806737696e-32	3.321205598272271e-17	4.152031430348697e-18
G000298475_ng_n01_s33	11.0	0.9999995231628418	2.1503178970760928e-07	2.0629754599629372e-27	1.0743460157960905e-12	3.1534632962138676e-17	4.014859851037574e-24	2.0450183624898428e-18	7.931859378317114e-17	4.23456040570923e-22	2.1666294941203846e-33	2.1699237803043656e-31	1.6856511515732212e-15	0.9999995231628418	4.1456523358477803e-26	6.634066681243168e-18	2.379404264729601e-07
G000237805_ng_n09_s22	14.0	0.9968909621238708	3.1113870591070736e-08	9.176768003271718e-07	0.0019285458838567138	1.7910057067638263e-05	2.821655471052509e-06	2.9725626404797367e-07	2.5353622264243265e-14	1.162826723799526e-08	2.0579705994894226e-10	4.8864285014105224e-12	1.2946308469707901e-09	7.19905060009296e-08	6.370285632328887e-08	0.0011584353633224964	0.9968909621238708
G000237805_ng_n40_s22	14.0	0.9999890327453613	4.233466022185439e-09	2.4856618097146566e-07	4.476707005096614e-08	1.0410025907958698e-07	2.190093795206849e-07	9.452655831410084e-06	2.6793257249088567e-15	1.2967043971912062e-07	3.0233898717924035e-11	9.616201168682892e-10	1.9602913425842416e-07	1.7839126087437762e-07	2.7173414629544368e-09	3.3709542890392186e-07	0.9999890327453613
G000018945_ng_n20_s44	14.0	0.9999998807907104	7.383956354613686e-15	5.727554263527193e-23	6.098058193802175e-18	5.917598221436341e-16	1.884018723932992e-16	4.86463429317333e-18	3.377335426046572e-22	1.206145009141101e-19	9.146699839304343e-17	8.50540710039408e-21	1.5007922682386265e-10	5.6449550811521476e-08	1.0391782378181558e-13	6.3321592413956296e-09	0.9999998807907104
G000298475_ng_n07_s11	11.0	0.9999337196350098	2.429786150059954e-09	8.657527819644351e-13	1.7085751453785932e-15	7.602932159170815e-15	4.532682822827594e-12	4.7829409766109166e-08	2.458523908899224e-07	1.0391957433464327e-10	7.10089864512653e-13	6.906081580382306e-06	5.178800711291842e-05	0.9999337196350098	6.986222160776379e-06	2.9551370062108617e-07	2.608611815446693e-08
G000283915_ng_n01_s22	10.0	1.0	2.4933814660214234e-21	2.3425773085386107e-26	3.815408380139773e-20	6.37567526984989e-14	8.160964850949248e-13	1.1160088180018169e-18	3.4686228732683582e-18	5.5376684750881207e-17	5.519428679360183e-16	2.1277214202770206e-13	1.0	7.212059321672704e-21	1.406463963638406e-17	4.5690284370016575e-26	1.478442151689463e-12
G000283915_ng_n06_s55	10.0	0.999996542930603	1.0381098075976715e-18	9.12188557898061e-18	4.259011979895755e-12	2.1736659050475282e-07	1.9356800606828983e-09	1.0435885045012583e-08	9.482733029603395e-17	2.6100967903935207e-14	6.4106391306495425e-09	5.966668825685417e-10	0.999996542930603	2.0296045117988715e-13	3.251536099924124e-06	4.2620680318350423e-08	3.486845256972515e-10
G000153405_ng_n100_s33	8.0	0.9999996423721313	1.568331715097252e-22	3.940802740992347e-21	5.2967537760432765e-17	6.92588866012394e-19	3.3341898937065465e-18	3.258043743643886e-20	4.1924871280486525e-19	7.930211392073727e-13	0.9999996423721313	3.571026638837793e-07	7.500122745085491e-11	1.3193128958966438e-15	5.241708640222856e-21	3.549977572045318e-22	6.231510964338112e-18
G000237805_g_n50_s44	14.0	0.9999940395355225	9.462675087945627e-10	1.6468783314849134e-07	1.2716025565850941e-08	6.511421446475651e-08	1.5756911864173162e-07	4.194974735582946e-06	1.0804497106500495e-15	5.689335011993535e-07	2.515045637030422e-11	1.6291078486219135e-09	1.554530797420739e-07	1.6591113194408535e-07	9.256510558053321e-10	4.499106580624357e-07	0.9999940395355225
